time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-07 00:00:00+00:00,25,7,0,0
2026-05-08 00:00:00+00:00,31,9,0,0
2026-05-09 00:00:00+00:00,20,7,0,0
2026-05-10 00:00:00+00:00,13,4,0,0
2026-05-11 00:00:00+00:00,14,5,0,0
2026-05-12 00:00:00+00:00,13,4,0,0
2026-05-13 00:00:00+00:00,40,8,0,0
2026-05-14 00:00:00+00:00,16,5,0,0
2026-05-15 00:00:00+00:00,17,7,0,0
2026-05-16 00:00:00+00:00,10,5,0,0
2026-05-17 00:00:00+00:00,8,4,0,0
2026-05-18 00:00:00+00:00,22,9,0,0
2026-05-19 00:00:00+00:00,23,8,0,0
2026-05-20 00:00:00+00:00,24,7,0,0
