time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-07 00:00:00+00:00,11,5,0,0
2026-04-08 00:00:00+00:00,22,7,0,0
2026-04-09 00:00:00+00:00,22,8,0,0
2026-04-10 00:00:00+00:00,31,8,0,0
2026-04-11 00:00:00+00:00,13,7,0,0
2026-04-12 00:00:00+00:00,22,7,0,0
2026-04-13 00:00:00+00:00,12,6,0,0
2026-04-14 00:00:00+00:00,30,10,0,0
2026-04-15 00:00:00+00:00,16,6,0,0
2026-04-16 00:00:00+00:00,16,5,0,0
2026-04-17 00:00:00+00:00,22,7,0,0
2026-04-18 00:00:00+00:00,21,6,0,0
2026-04-19 00:00:00+00:00,36,15,0,0
2026-04-20 00:00:00+00:00,48,18,0,0
